PopName,Area,Year,YearReg,Age,AgeInt,Lexis,BirthOrder,OrderInt,PrevBirth,DurInt,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
SWE,1,2008,2008,54,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,TOT,.,.,10,1,.,.,1,23,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,18,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,18,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,19,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,19,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,20,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,20,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,21,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,21,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,22,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,22,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,23,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,23,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,24,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,24,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,25,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,25,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,26,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,26,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,27,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,27,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,28,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,28,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,29,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,29,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,30,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,30,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,31,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,31,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,32,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,32,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,33,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,33,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,34,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,34,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,35,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,35,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,36,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,36,1,TU,11,1,.,.,1,2,O,3,.,.,6,1
SWE,1,2008,2008,37,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,37,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,38,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,38,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,39,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,39,1,TU,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,40,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,40,1,TU,11,1,.,.,1,2,O,3,.,.,6,1
SWE,1,2008,2008,41,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,41,1,TU,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,42,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,42,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,43,1,TL,11,1,.,.,1,2,O,3,.,.,6,1
SWE,1,2008,2008,43,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,44,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,44,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,45,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,45,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,46,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,46,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,47,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,47,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,48,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,48,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,49,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,49,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,50,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,50,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,51,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,51,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,52,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,52,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,53,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,53,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,54,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,54,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,TOT,.,.,11,1,.,.,1,13,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,18,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,18,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,19,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,19,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,20,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,20,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,21,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,21,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,22,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,22,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,23,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,23,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,24,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,24,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,25,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,25,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,26,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,26,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,27,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,27,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,28,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,28,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,29,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,29,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,30,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,30,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,31,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,31,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,32,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,32,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,33,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,33,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,34,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,34,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,35,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,35,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,36,1,TL,12,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,36,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,37,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,37,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,38,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,38,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,39,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,39,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,40,1,TL,12,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,40,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,41,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,41,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,42,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,42,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,43,1,TL,12,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,43,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,44,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,44,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,45,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,45,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,46,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,46,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,47,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,47,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,48,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,48,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,49,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,49,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,50,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,50,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,51,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,51,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,52,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,52,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,53,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,53,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,54,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,54,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,TOT,.,.,12,1,.,.,1,3,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,18,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,18,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,19,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,19,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,20,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,20,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,21,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,21,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,22,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,22,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,23,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,23,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,24,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,24,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,25,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,25,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,26,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,26,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,27,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,27,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,28,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,28,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,29,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,29,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,30,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,30,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,31,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,31,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,32,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,32,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,33,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,33,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,34,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,34,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,35,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,35,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,36,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,36,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,37,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,37,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,38,1,TL,13,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,38,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,39,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,39,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,40,1,TL,13,1,.,.,1,1,O,3,.,.,6,1
SWE,1,2008,2008,40,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,41,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,41,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,42,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,42,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,43,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,43,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,44,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,44,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,45,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,45,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,46,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,46,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,47,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,47,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,48,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,48,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,49,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,49,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,50,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,50,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,51,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,51,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,52,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,52,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,53,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,53,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,54,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,54,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,55,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,56,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,57,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,58,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,59,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TL,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,60,1,TU,13,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,TOT,.,.,13,1,.,.,1,2,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TL,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,12,1,TU,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TL,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,13,1,TU,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TL,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,14,1,TU,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TL,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,15,1,TU,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TL,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,16,1,TU,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TL,14,1,.,.,1,0,O,3,.,.,6,1
SWE,1,2008,2008,17,1,TU,14,1,.,.,1,0,O,3,.,.,6,1
